Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1813,0.41062108678029013,0.049380638386525025,0.02433764360411475,-0.15414075698074045,-0.08580553756533428,9.703418361293887e-07,0.6815238095238095,0.14485205808494378,0.7539193023011453,0.6138519146531016,0.7129128559102675,0.8044571283612381
1814,0.4347604541449028,0.05041525175096658,0.024820045819360297,-0.15562431389896667,-0.0891543044705799,7.603569896825195e-07,0.6815238095238095,0.17335454643512027,0.7446093189964157,0.6138519146531016,0.7061201501877347,0.8192896558323498
1815,0.43514554890490775,0.050660336818702946,0.024932955446209146,-0.15596925583092822,-0.08981196298244529,7.182087305436313e-07,0.7042605176527438,0.5830205278592375,0.7648562221988722,0.6138519146531016,0.7061201501877347,0.8147488584474886
1816,0.4360070334923652,0.048861337616352155,0.02409009548763088,0.15337340140362196,0.08436927184976617,1.0998027769475198e-06,0.6957388079787076,0.5830205278592375,0.7714267834793492,0.6138519146531016,0.7129128559102675,0.7883107396893242
1817,0.4348332476087154,0.05120694635199866,0.025172650622710926,0.15669894005141277,0.09286591745133746,6.3632954923093e-07,0.69,0.5830205278592375,0.7496579057154775,0.6138519146531016,0.7170045890696705,0.7957252132980288
1818,0.4348332476087154,0.0498810289094888,0.02456123634246452,0.15483038220691375,0.08730983692006086,8.665981455279888e-07,0.7042605176527438,0.5830205278592375,0.7362168266516094,0.6138519146531016,0.7061201501877347,0.7779844343083155
1819,0.43452080305423574,0.05149436586691687,0.02530016058155815,0.1570855069886792,0.0928507988648578,5.966712396544924e-07,0.72,0.6510666194188519,0.782311222361285,0.6138519146531016,0.7129128559102675,0.7912681912681913
1820,0.43514554890490775,0.04978280933822688,0.02450128204490956,-0.15464571943398472,-0.08718132893498372,8.932814089607024e-07,0.7,0.37974072957491706,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7910187349979738
1821,0.3970022312374809,0.05558721975198351,0.027283454818840907,0.16296883641325427,0.11193045500219405,2.1980175308129346e-07,0.7256661383414575,0.5830205278592375,0.7735361842105263,0.6138519146531016,0.7061201501877347,0.7764277643260694
1822,0.4347604541449028,0.04995233294588927,0.024595975553586627,-0.15493717080353567,-0.08760464935641432,8.515190045620894e-07,0.6815238095238095,0.5830205278592375,0.7376700747859388,0.6138519146531016,0.7061201501877347,0.773581938102486
1823,0.43496874471128405,0.04978394182563411,0.024524051950406835,0.1547158940404653,0.08655390759607767,8.830496163172398e-07,0.7070710032880121,0.5830205278592375,0.7648562221988722,0.6138519146531016,0.7061201501877347,0.8089633504513413
1824,0.41062108678029013,0.0494977000724914,0.02436443712240232,0.15422363884947604,0.08680336427299211,9.57269501353429e-07,0.6957388079787076,0.42380684517112927,0.7691897233201581,0.6138519146531016,0.7061201501877347,0.8044571283612381
1825,0.4350722125863325,0.05012467320246307,0.024675883501339126,0.15518260672781758,0.08793725825896694,8.178124004051717e-07,0.7,0.5830205278592375,0.7362168266516094,0.6138519146531016,0.7061201501877347,0.810223210063369
1826,0.43440372286936074,0.052985509503010196,0.02597240163942749,-0.15910661420238817,-0.0991552494268778,4.251249917047966e-07,0.6996581818181817,0.305002557544757,0.7605423445974133,0.6138519146531016,0.7061201501877347,0.8012129430468531
1827,0.4346844339889005,0.04954026208633888,0.024403418526451753,-0.15434408044514705,-0.08620618010704538,9.385744864449343e-07,0.6815238095238095,0.6701249999999999,0.7488330503269627,0.6138519146531016,0.7061201501877347,0.7823989218328841
1828,0.41062108678029013,0.046703833105742935,0.023092715052568276,-0.1502381100378654,-0.07794387259590889,1.8230204640752933e-06,0.7127826086956524,0.5830205278592375,0.7668172043010751,0.6138519146531016,0.7211085426079648,0.8044571283612381
1829,0.43465542829724085,0.05251981198422393,0.025803922179862732,0.15860278402000927,0.09635075163490008,4.627954916627048e-07,0.7228604118993135,0.5090521517967315,0.7605423445974133,0.6138519146531016,0.7129128559102675,0.7838736681887366
1830,0.4347604541449028,0.0503721512458593,0.024809462055141056,0.155591958704762,0.08880657698154763,7.644302969629889e-07,0.69,0.5830205278592375,0.7472077922077922,0.6138519146531016,0.7061201501877347,0.8076238902340598
1831,0.4349027125807132,0.05071863101160988,0.024954981756758962,-0.1560364906099571,-0.08987999662160379,7.102593445793214e-07,0.6815238095238095,0.15516775053740034,0.7472077922077922,0.6138519146531016,0.7061201501877347,0.7927608779360802
1832,0.43592888888888887,0.04842806701222225,0.023892227026741212,-0.15275701898499636,-0.08252480429924713,1.2156592269806928e-06,0.6914761904761905,0.5830205278592375,0.7446093189964157,0.6138519146531016,0.7061201501877347,0.764298323036187
