Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
4156,0.44090595416373546,0.010849758751247418,0.004886005118029191,-0.06972982794318007,-0.08360066902876025,0.030923366237269528,0.87353515625,0.9149090157154673,0.9251671150878072,0.866838088918381,0.6254584829093178,0.9842887261261805
4157,0.43486063396673785,0.02894323225829342,0.01254742322736824,-0.11131906181514656,-0.13530776214057125,0.0005569941387244236,0.8591264640685378,0.9207859079628665,0.914476702957494,0.866838088918381,0.6293154469145518,0.9895457551707553
4158,0.4513579329920035,0.01555219640517197,0.007070037582580725,0.08378784298070478,0.07899232095421474,0.009471668390075943,0.8271759873879855,0.9358575272181205,0.8803745282209642,0.872843654093654,0.6254584829093178,0.9842887261261805
4159,0.4302065748071953,0.012939670615235776,0.00561429231319458,-0.0747191404892607,-0.09271425239821428,0.02072871899400829,0.8695615408042018,0.9207859079628665,0.9413538064978351,0.866838088918381,0.6293154469145518,1.0
4160,0.4610137572185737,0.02968519978272211,0.013719057065919464,0.11633312303613395,0.12616245176199814,0.00030826942132196897,0.8567557915057914,0.9306908622247142,0.9078445612855726,0.866838088918381,0.6254584829093178,0.9842887261261805
4161,0.43124812547269487,0.0040972652122029316,0.001785094620912449,0.0422126485688048,0.057711429587595786,0.19174849659895565,0.8347243637666262,0.9262288411458334,0.8796093242365172,0.866838088918381,0.6216124366268044,0.994782461632168
4162,0.3584506304144917,0.03316034118081827,0.014617292852497013,0.12002794899031721,0.10630927580573753,0.0001963450596352043,0.8602746212121213,0.909809202059202,0.9083838724168913,0.872843654093654,0.6340185862455977,0.9895457551707553
4163,0.3789754212533846,0.052350363788527546,0.02291102562745383,-0.14965916882939695,-0.18242237068239628,3.28150230844547e-06,0.8431863275613276,0.9093649736784725,0.8854523597866494,0.866838088918381,0.6293154469145518,0.9790101958409045
4164,0.4079546144287631,0.017433778356422434,0.0077116502199091235,0.08747937027626776,0.08314062739653366,0.0067428467047782395,0.889100271148013,0.925545388751034,0.9078445612855726,0.866838088918381,0.6293154469145518,0.994782461632168
4165,0.42197556824596455,0.00031188148827481204,0.00015051744398672732,-0.012267725308732737,0.004322804992473846,0.7045215658207588,0.8829998966087675,0.9258990094745908,0.8970027449662282,0.7985563242720032,0.6078869047619048,0.994782461632168
4166,0.4609083444578748,0.008316550150118346,0.0038364598643734365,-0.06182070348641619,-0.07073536683097569,0.05577625574419932,0.8313802083333334,0.9102240290245821,0.866838088918381,0.866838088918381,0.6254584829093178,0.9895833333333334
4167,0.35597000530757145,0.012225573084696404,0.0052677310481494015,0.07238873000633818,0.08323580842389089,0.02505459350785317,0.889100271148013,0.9310305662805662,0.8753191123275393,0.866838088918381,0.6054463554463554,0.9790915103415103
4168,0.41166172106491866,0.029833750627775563,0.013198144115839305,-0.11413248613383319,-0.12805020880458304,0.00040082510015750035,0.8362908764565908,0.9204198841698842,0.9083838724168913,0.866838088918381,0.6167498688438586,0.9895457551707553
4169,0.3340453704622481,0.01106752558675016,0.004868558505022262,-0.06960581194181835,-0.07538337366692004,0.03122371146757274,0.8404544044665011,0.9211268809849521,0.8912495711099675,0.872843654093654,0.6293154469145518,0.9895833333333334
4170,0.42094294346217853,0.030104923652759488,0.013326294967281004,0.11467797729547476,0.11097314614624142,0.00037572949453940004,0.8264791381668947,0.9204198841698842,0.8745430607187114,0.866838088918381,0.6293154469145518,0.9895457551707553
4171,0.30385716524108286,0.00023121379946955726,0.00010357788966499997,0.01017686787443772,0.007241689831428662,0.753075258583313,0.8294624504478051,0.9207859079628665,0.8976055044659373,0.866838088918381,0.6293154469145518,0.9842887261261805
4172,0.40278550777116423,0.0029665394911921705,0.0012824824568690575,0.035788877953784146,0.01918690876476006,0.26845374287847895,0.8602746212121213,0.9310305662805662,0.8970027449662282,0.866838088918381,0.6293154469145518,0.9683837890625
4173,0.42344657013042786,0.03375771183272304,0.014541201097836387,-0.11971952347468254,-0.13799662616341277,0.00020398033104480673,0.8333333333333334,0.9093649736784725,0.8810944203729663,0.8546615002683843,0.6254584829093178,0.9895457551707553
4174,0.4349419833173834,0.00014138248571303228,6.330241976110322e-05,-0.007955992131412959,-0.007852434756970839,0.8057341916602685,0.8271759873879855,0.9106104651162791,0.9358575272181205,0.872843654093654,0.6205357142857143,1.0
4175,0.39389695227860455,0.03031607800299628,0.013018281077046652,0.11336215730338298,0.13127843198244885,0.00043893607037769495,0.8779771557271557,0.9156901041666666,0.9191622403678452,0.866838088918381,0.6331845238095238,0.9895457551707553
4176,0.3854136844771003,0.023609701459526428,0.010521882661120202,0.10204081279313831,0.09777471035270659,0.0015644307792579367,0.9055458812840702,0.9313477869011509,0.9032670454545454,0.866838088918381,0.6254584829093178,0.994782461632168
4177,0.4377882927002414,0.010569734422012651,0.004700527549789994,0.06839987996030022,0.07336077683557908,0.03427687007498502,0.8475119699042407,0.9211268809849521,0.8912495711099675,0.866838088918381,0.6092062870080112,0.9685152937613567
4178,0.4162145018425988,0.01270704496703168,0.005930579637114367,-0.07678290988598586,-0.06638876658166254,0.017456029869794547,0.8271759873879855,0.8895776333789329,0.9140151515151516,0.866838088918381,0.6129737656729618,1.0
4179,0.33986182159871386,0.014232336179466905,0.006233198494501711,0.07870575928689796,0.06876036051331333,0.014823305094237278,0.848691387332874,0.9207859079628665,0.9078445612855726,0.872843654093654,0.6129737656729618,0.9895457551707553
4180,0.4599243162081,0.011715977139034564,0.005583260242962918,0.07451349439039653,0.08083248748312102,0.02108237574157791,0.8840738932291666,0.9149090157154673,0.9083838724168913,0.866838088918381,0.6254584829093178,0.9790101958409045
4181,0.39956315135036813,0.00041018151725221987,0.0001783626197039301,-0.01335406709014484,0.0012928756216022694,0.6797471578762186,0.87353515625,0.9211268809849521,0.8854523597866494,0.866838088918381,0.6293154469145518,1.0
4182,0.278795436675639,0.0003293779501960658,0.00014284362151458145,0.011950851310431266,0.0020384603359005103,0.7118087822488056,0.875795334040297,0.9156901041666666,0.9027136166687906,0.866838088918381,0.6041842907731655,0.9895457551707553
4183,0.3814099663515462,0.0577627990768821,0.02497101214155607,0.1560853964165799,0.15298763797217527,1.206516192283846e-06,0.8327320827320827,0.9109694480483562,0.8963616588545875,0.866838088918381,0.6293154469145518,0.9790101958409045
4184,0.35053136966780996,0.01801861610892648,0.007812756607786494,-0.0880465305191616,-0.07010082664859421,0.006392888416677375,0.8936362696443342,0.9047272978959024,0.8970027449662282,0.866838088918381,0.6293154469145518,1.0
4185,0.41196028396336276,0.02891123519834393,0.012610174546539708,-0.1115936472480181,-0.11902387471020646,0.0005395680654612047,0.900094049247606,0.9153131536852467,0.9027136166687906,0.866838088918381,0.6254584829093178,0.9948004982894542
4186,0.36717169869961713,0.002824124372063313,0.0012208069178711945,-0.034918704752964776,-0.01520516912031626,0.28027262176318113,0.8574146343331598,0.9316432968536251,0.9083838724168913,0.866838088918381,0.6293154469145518,0.9895457551707553
4187,0.22451451863810945,0.008276005071409534,0.003854218129785619,0.06196306881043065,0.05288892420149652,0.05521340344463406,0.8667131965859888,0.9316432968536251,0.9306908622247142,0.866838088918381,0.6293154469145518,0.994782461632168
4188,0.4625286985340554,0.0007992255717546787,0.0003602220094264243,0.018976071970453093,0.013127050023016907,0.5574553774090474,0.848691387332874,0.9361817617866005,0.925545388751034,0.872843654093654,0.6293154469145518,0.9842887261261805
4189,0.424933818797047,0.004017626255237912,0.001776819115322805,0.042114690369375034,0.04284732581530957,0.19278241781483685,0.87296973052787,0.9093649736784725,0.8861609286468837,0.866838088918381,0.6293154469145518,0.9895457551707553
4190,0.38418917536033215,0.0050653134208084125,0.0023912818940088143,0.0488423931726681,0.048518528695344065,0.13087077843776831,0.8580283857729137,0.9310305662805662,0.9078445612855726,0.866838088918381,0.6293154469145518,0.9895833333333334
4191,0.4518165020389768,0.00802593114816548,0.003587537071730042,0.05978897788454527,0.06561145485824524,0.06434209646747233,0.8723635235732011,0.9191622403678452,0.9140151515151516,0.866838088918381,0.6293154469145518,1.0
4192,0.4383728818063859,0.007994214430834543,0.003516465636674159,-0.05919552289240056,-0.06863345247683704,0.06703955904162472,0.7892252604166666,0.9207859079628665,0.9078445612855726,0.872843654093654,0.6216124366268044,0.9790101958409045
4193,0.4012785048427533,0.049329665371090875,0.021545257225594985,0.14522678388800486,0.15186926090072794,6.38943062480712e-06,0.8717150544362408,0.9361817617866005,0.9191622403678452,0.872843654093654,0.6293154469145518,1.0
4194,0.4393810581393325,0.009674899026609248,0.004301503264749681,0.06544526175172627,0.07397945351340103,0.042850867611378116,0.87353515625,0.9258990094745908,0.9413538064978351,0.866838088918381,0.6254584829093178,0.9896179237824162
4195,0.44446517725906154,0.003849767658433772,0.001685650531802402,-0.04102212952873606,-0.04962897401451165,0.2045923914653519,0.8635662729658793,0.9310305662805662,0.8963616588545875,0.866838088918381,0.6254584829093178,0.9895457551707553
4196,0.36228601732623406,0.003019297606292802,0.0013107744317085665,0.03618091415371505,0.019361407314914966,0.2632423206788174,0.7700066137566136,0.9207859079628665,0.9191622403678452,0.866838088918381,0.6293154469145518,0.9842887261261805
4197,0.46823523060122185,0.036483538986511216,0.0157122211628078,0.12437512829818313,0.11228981702468299,0.0001135841819332191,0.8941414421065584,0.909809202059202,0.8970027449662282,0.866838088918381,0.6340185862455977,1.0
4198,0.3264107705730163,0.04526369269862363,0.020026072294086917,-0.14011745234074682,-0.12260109498838206,1.344814302700497e-05,0.848691387332874,0.925545388751034,0.8919040185208784,0.866838088918381,0.6216124366268044,0.9895457551707553
