Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1355,0.16451753982367262,0.9104351304111146,0.09966707610120759,-0.30105473754474754,-0.3015479397234483,8.926779513668669e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1356,0.16255078371861348,0.9095034244495491,0.09930208029280588,-0.3005526240114681,-0.3001861652285075,9.776723114868735e-13,0.8957263434955126,0.8540305010893247,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1357,0.16451753982367262,0.9184577851818329,0.10072630731231208,0.30250441475940426,0.30278204785948837,6.858458502297577e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1358,0.1640207608969514,0.918433218961297,0.10059622434041438,0.3023268322863516,0.3020586051590511,7.084073032331441e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1359,0.16303740469250688,0.913957893763529,0.10030133833641232,-0.3019240398452272,-0.30201604970608414,7.623078704629543e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1360,0.1640207608969514,0.9155848642837948,0.1003281319237985,0.3019605653978791,0.30210116061201797,7.572590880677376e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1361,0.16451753982367262,0.9217287669732213,0.10081349333075396,0.30262339645963454,0.3023990487827863,6.711246025643936e-13,0.8957263434955126,0.8824396535839322,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1362,0.1640207608969514,0.921369755880243,0.10081466033955488,0.30262501343457915,0.3023990487827863,6.709266850324688e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1363,0.16255078371861348,0.9220773424567578,0.10112154072202316,0.30304301260164146,0.30316504693619045,6.216344752685097e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1364,0.16581703464599173,0.9073713543727818,0.10018620575661154,0.3017664690547964,0.30180327244124966,7.844685336531798e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1365,0.1640207608969514,0.9226645329885131,0.10103575411152707,0.30292619744414895,0.3026543815005877,6.350411117798912e-13,0.9074074074074074,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1366,0.1640207608969514,0.9195355668839531,0.10072625274263823,0.3025044423935884,0.3024416042357532,6.85842394707078e-13,0.8957263434955126,0.8798225308641976,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1367,0.16730671945623182,0.8960200002251878,0.09954913178010086,0.300892610491883,0.3010372742878455,9.192990726538743e-13,0.8957263434955126,0.8667295300958666,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1368,0.1640207608969514,0.9147616125493959,0.1002679374516163,-0.3018781796674588,-0.30180327244124966,7.686936146005965e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1369,0.1640207608969514,0.9172336523011481,0.10044983234590732,0.3021270042861016,0.30201604970608414,7.346642358056604e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1370,0.16016738658211604,0.9023001267214383,0.09994038273683947,-0.30142962955844455,-0.30248415968872006,8.33977180568963e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1371,0.1640207608969514,0.9150777853387895,0.1001602163391066,0.30173081521746486,0.3016330506293821,7.895696772240251e-13,0.8957263434955126,0.8667295300958666,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1372,0.16451753982367262,0.9221453428187568,0.10089793075476407,0.3027384642506812,0.30278204785948837,6.571820328393392e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1373,0.16303740469250688,0.9155338371793373,0.10013687004193697,-0.3016987348611588,-0.3001861652285075,7.94187287954077e-13,0.9003120336453669,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8824396535839322
